facility_name,license_number,municipality,zip_code,metrc_tag,product_name,product_category
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000018072,Jungle Juice Vape Cart,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000018074,Jungle Juice Vape Cart,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000018424,Lemon Drop Vape Cart,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000012921,Orange Soda Vape Cart,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000012922,Peaches and Cream Vape Cart,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000012923,Red Velvet 1g Vape,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000012924,Sour Apple Vape Cart,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000012925,Strawberry Cough 1g Vape,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000019425,Strawberry Cough 1g Vape,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000012931,Strawberry Shortcake 1g Disposable,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000012942,Strawberry Shortcake 1g Disposable,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000012926,Strawberry Shortcake Vape Cart,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000012946,Watermelon Freeze Disposables,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000012927,Watermelon Freeze Vape Cart,Vape Cart
Fire Creek,AU-R-000321,Battle Creek,49014,1A4050300038CFE000019427,Watermelon Freeze Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A405030003EA59000001863,Banana Split 1g Disposable,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015119,Banana Split Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015120,Banana Split Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015125,Banana Split Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A405030003EA59000001829,Blue Dream 1g Disposable,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015150,Blue Dream Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015151,Blue Dream Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015158,Blue Dream Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014124,Blue Razz 1g Disposable,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000016402,Blue Razz 1g Disposable,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A405030003EA59000001837,Blue Razz 1g Disposable,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000017074,Blueberry Pancake 1g vape,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A405030003EA59000001876,Blueberry Pancake 1g vape,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014866,Cherry Pie Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014875,Cherry Pie Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000017412,Dirty Shirly 1g Vape,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A405030003EA59000001831,Fruity Pebbles 1g Disposable,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014525,Fruity Pebbles Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014526,Fruity Pebbles Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014527,Fruity Pebbles Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014996,Fruity Pebbles Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000011078,Grape Soda 1g Vape,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015036,Grape Soda 1g Vape,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015047,Grape Soda 1g Vape,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000016017,Jungle Juice 1g Disposable,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A405030003EA59000001843,Jungle Juice 1g Disposable,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015181,Jungle Juice Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015182,Jungle Juice Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015184,Jungle Juice Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015186,Jungle Juice Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000017400,Jungle Juice Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014833,Lemon Cheese Cake Vape,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014834,Lemon Cheese Cake Vape,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014844,Lemon Cheese Cake Vape,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A405030003EA59000001878,Lemon Cheese Cake Vape,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014978,Lemon Drop Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014981,Lemon Drop Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014989,Lemon Drop Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014489,Lemon Pie Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014490,Lemon Pie Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014636,Lemon Pie Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014639,Lemon Pie Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014932,OG Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014948,OG Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A405030003EA59000001875,OG Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A405030003EA59000001846,Orange Soda 1g Disposable,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000016888,Orange Soda Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A405030003EA59000001883,Peaches and Cream Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000016862,Pina Colada Disposables,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A405030003EA59000001855,Pina Colada Disposables,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000016193,Pink Lemonade 1g Vape Cart,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015212,Strawberry Cough 1g Vape,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000015214,Strawberry Cough 1g Vape,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014066,Strawberry Shortcake 1g Disposable,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000014072,Strawberry Shortcake 1g Disposable,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A4050300038CFE000016383,Strawberry Shortcake 1g Disposable,Vape Cart
First Class Cannabis Co.,AU-R-000320,Lansing,48906,1A405030003EA59000001882,Strawberry Shortcake Vape Cart,Vape Cart
